Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
CTWS,CONNECTICUT WATER SERVICE INC,Equity,0,67.75,10911,739220.25,739220.25,Utilities,2216258,US2077971016,NASDAQ
DEA,EASTERLY GOVERNMENT PROPERTIES INC,Equity,0,17.51,42212,739132.12,739132.12,Real Estate,BVSS693,US27616P1030,New York Stock Exchange Inc.
THRM,GENTHERM INC,Equity,0,37.76,19560,738585.6,738585.6,Consumer Discretionary,B8JFD24,US37253A1034,NASDAQ
AZZ,AZZ INC,Equity,0,43.53,16963,738399.39,738399.39,Industrials,2067672,US0024741045,New York Stock Exchange Inc.
CJ,C J ENERGY SVCS INC,Equity,0,16.75,43992,736866,736866,Energy,BD8PMN4,US12674R1005,New York Stock Exchange Inc.
EDIT,EDITAS MEDICINE INC,Equity,0,23.97,30737,736765.89,736765.89,Health Care,BZ8FPH3,US28106W1036,NASDAQ
CENTA,CENTRAL GARDEN AND PET CLASS A,Equity,0,26.12,28167,735722.04,735722.04,Consumer Staples,B1P36Y6,US1535272058,NASDAQ
GLUU,GLU MOBILE INC,Equity,0,9.87,74234,732689.58,732689.58,Communication,B1VP204,US3798901068,NASDAQ
SASR,SANDY SPRING BANCORP INC,Equity,0,33.65,21751,731921.15,731921.15,Financials,2148254,US8003631038,NASDAQ
ATSG,AIR TRANSPORT SERVICES GROUP INC,Equity,0,20.4,35800,730320,730320,Industrials,2938002,US00922R1059,NASDAQ
GME,GAMESTOP CORP CLASS A,Equity,0,11.07,65962,730199.34,730199.34,Consumer Discretionary,B0LLFT5,US36467W1099,New York Stock Exchange Inc.
CISN,CISION LTD,Equity,0,13.94,52308,729173.52,729173.52,Information Technology,BF0BQG5,KYG1992S1093,New York Stock Exchange Inc.
NMRK,NEWMARK GROUP INC CLASS A,Equity,0,8.97,81183,728211.51,728211.51,Real Estate,BF1Q6P8,US65158N1028,NASDAQ
WIRE,ENCORE WIRE CORP,Equity,0,60.07,12118,727928.26,727928.26,Industrials,2273446,US2925621052,NASDAQ
SPPI,SPECTRUM PHARMACEUTICALS INC,Equity,0,10.43,69769,727690.67,727690.67,Health Care,2982924,US84763A1088,NASDAQ
NVRO,NEVRO CORP,Equity,0,44.4,16383,727405.2,727405.2,Health Care,BS7K7C9,US64157F1030,New York Stock Exchange Inc.
BUSE,FIRST BUSEY CORP,Equity,0,26.82,27098,726768.36,726768.36,Financials,BZ1LBM5,US3193832041,NASDAQ
CVGW,CALAVO GROWERS INC,Equity,0,84.94,8524,724028.56,724028.56,Consumer Staples,2859200,US1282461052,NASDAQ
NP,NEENAH INC,Equity,0,64.13,11254,721719.02,721719.02,Materials,B03W0P7,US6400791090,New York Stock Exchange Inc.
ROCK,GIBRALTAR INDUSTRIES INC,Equity,0,40.35,17886,721700.1,721700.1,Industrials,2369226,US3746891072,NASDAQ
RUSHA,RUSH ENTERPRISES INC CLASS A,Equity,0,41.92,17209,721401.28,721401.28,Industrials,2966876,US7818462092,NASDAQ
TIER,TIER REAL ESTATE INVESTMENT TRUST,Equity,0,24.93,28936,721374.48,721374.48,Real Estate,BY7R4T8,US88650V2088,New York Stock Exchange Inc.
KOS,KOSMOS ENERGY LTD,Equity,0,6,120223,721338,721338,Energy,BHK15K6,US5006881065,New York Stock Exchange Inc.
OIS,OIL STATES INTERNATIONAL INC,Equity,0,16.34,44118,720888.12,720888.12,Energy,2724472,US6780261052,New York Stock Exchange Inc.
KTOS,KRATOS DEFENSE AND SECURITY SOLUTI,Equity,0,15.79,45613,720229.27,720229.27,Industrials,2512149,US50077B2079,NASDAQ
RCII,RENT-A-CENTER INC,Equity,0,21.2,33964,720036.8,720036.8,Consumer Discretionary,2733092,US76009N1000,NASDAQ
BNFT,BENEFITFOCUS INC,Equity,0,47.24,15227,719323.48,719323.48,Information Technology,BDFN1P6,US08180D1063,NASDAQ
CAMP,CALAMP CORP,Equity,0,12.79,56070,717135.3,717135.3,Information Technology,2164700,US1281261099,NASDAQ
HCC,WARRIOR MET COAL INC,Equity,0,29,24697,716213,716213,Materials,BF2X272,US93627C1018,New York Stock Exchange Inc.
FORM,FORMFACTOR INC,Equity,0,15.61,45854,715780.94,715780.94,Information Technology,2891826,US3463751087,NASDAQ
CVI,CVR ENERGY INC,Equity,0,41.64,17184,715541.76,715541.76,Energy,B23PS12,US12662P1084,New York Stock Exchange Inc.
MGRC,MCGRATH RENT,Equity,0,58.72,12182,715327.04,715327.04,Industrials,2551551,US5805891091,NASDAQ
WIFI,BOINGO WIRELESS INC,Equity,0,21.16,33527,709431.32,709431.32,Communication,B603XW3,US09739C1027,NASDAQ
IRT,INDEPENDENCE REALTY INC TRUST,Equity,0,10.45,67884,709387.8,709387.8,Real Estate,BCRYTK1,US45378A1060,New York Stock Exchange Inc.
IIPR,INNOVATIVE INDUSTRIAL PROPERTIES I,Equity,0,86.21,8160,703473.6,703473.6,Real Estate,BD0NN55,US45781V1017,New York Stock Exchange Inc.
MEI,METHODE ELECTRONICS INC,Equity,0,30.18,23230,701081.4,701081.4,Information Technology,2583297,US5915202007,New York Stock Exchange Inc.
UPWK,UPWORK INC,Equity,0,20.3,34496,700268.8,700268.8,Industrials,BGRFWV4,US91688F1049,NASDAQ
ZS,ZSCALER INC,Equity,0,67.28,10392,699173.76,699173.76,Information Technology,BZ00V34,US98980G1022,NASDAQ
TIVO,TIVO CORP,Equity,0,9.36,74666,698873.76,698873.76,Information Technology,BD8FFY6,US88870P1066,NASDAQ
USPH,US PHYSICAL THERAPY INC,Equity,0,107.91,6468,697961.88,697961.88,Health Care,2911166,US90337L1089,New York Stock Exchange Inc.
GTX,GARRETT MOTION INC,Equity,0,14.88,46891,697738.08,697738.08,Consumer Discretionary,BGLRLT7,US3665051054,New York Stock Exchange Inc.
HLX,HELIX ENERGY SOLUTIONS GROUP INC,Equity,0,7.92,88081,697601.52,697601.52,Energy,2037062,US42330P1075,New York Stock Exchange Inc.
TCMD,TACTILE SYSTEMS TECHNOLOGY INC,Equity,0,62.19,11216,697523.04,697523.04,Health Care,BZB1XF2,US87357P1003,NASDAQ
BMCH,BMC STOCK HOLDINGS INC,Equity,0,18.11,38436,696075.96,696075.96,Industrials,BYWKLM4,US05591B1098,NASDAQ
ECOL,US ECOLOGY INC,Equity,0,56.79,12243,695279.97,695279.97,Industrials,2772396,US91732J1025,NASDAQ
CSII,CARDIOVASCULAR SYSTEMS INC,Equity,0,39.46,17614,695048.44,695048.44,Health Care,B17HG57,US1416191062,NASDAQ
SLCA,US SILICA HOLDINGS INC,Equity,0,16.73,41318,691250.14,691250.14,Energy,B7GGNT0,US90346E1038,New York Stock Exchange Inc.
TBPH,THERAVANCE BIOPHARMA INC,Equity,0,24.08,28705,691216.4,691216.4,Health Care,BMNDK09,KYG8807B1068,NASDAQ
FFG,FBL FINANCIAL GROUP INC CLASS A,Equity,0,68.03,10148,690368.44,690368.44,Financials,2329082,US30239F1066,New York Stock Exchange Inc.
EVH,EVOLENT HEALTH INC CLASS A,Equity,0,12.63,54380,686819.4,686819.4,Health Care,BYLY8H1,US30050B1017,New York Stock Exchange Inc.
SWM,SCHWEITZER MAUDUIT INTERNATIONAL I,Equity,0,38.13,17963,684929.19,684929.19,Materials,2782038,US8085411069,New York Stock Exchange Inc.
PGTI,PGT INNOVATIONS INC,Equity,0,14.32,47735,683565.2,683565.2,Industrials,B17V2N9,US69336V1017,New York Stock Exchange Inc.
SCHL,SCHOLASTIC CORP,Equity,0,39.79,17125,681403.75,681403.75,Communication,2779234,US8070661058,NASDAQ
HTZ,HERTZ GLOBAL HOLDINGS INC,Equity,0,16.94,40155,680225.7,680225.7,Industrials,BZBYZY4,US42806J1060,New York Stock Exchange Inc.
CNXN,PC CONNECTION INC,Equity,0,37.78,17976,679133.28,679133.28,Information Technology,2157175,US69318J1007,NASDAQ
IBP,INSTALLED BUILDING PRODUCTS INC,Equity,0,44.01,15394,677489.94,677489.94,Consumer Discretionary,BJSP4C9,US45780R1014,New York Stock Exchange Inc.
SGMO,SANGAMO THERAPEUTICS INC,Equity,0,9.8,69045,676641,676641,Health Care,2573083,US8006771062,NASDAQ
CVCO,CAVCO INDUSTRIES INC,Equity,0,120.35,5622,676607.7,676607.7,Consumer Discretionary,2787022,US1495681074,NASDAQ
CECO,CAREER EDUCATION CORP,Equity,0,16.56,40724,674389.44,674389.44,Consumer Discretionary,2143646,US1416651099,NASDAQ
TBK,TRIUMPH BANCORP INC,Equity,0,31.25,21573,674156.25,674156.25,Financials,BS7T2S7,US89679E3009,NASDAQ
TFSL,TFS FINANCIAL CORP,Equity,0,16.59,40561,672906.99,672906.99,Financials,B1W8J67,US87240R1077,NASDAQ
NBR,NABORS INDUSTRIES LTD,Equity,0,3.54,188082,665810.28,665810.28,Energy,2963372,BMG6359F1032,New York Stock Exchange Inc.
BOOT,BOOT BARN HOLDINGS INC,Equity,0,27.96,23798,665392.08,665392.08,Consumer Discretionary,BRS6600,US0994061002,New York Stock Exchange Inc.
EHTH,EHEALTH INC,Equity,0,58.65,11340,665091,665091,Financials,B1G0F83,US28238P1093,NASDAQ
ISCA,INTERNATIONAL SPEEDWAY CORP CLASS,Equity,0,42.78,15542,664886.76,664886.76,Consumer Discretionary,2478144,US4603352018,NASDAQ
SCOR,COMSCORE INC,Equity,0,21.89,30311,663507.79,663507.79,Communication,B1YWRF2,US20564W1053,NASDAQ
SYKE,SYKES ENTERPRISES INC,Equity,0,28.49,23285,663389.65,663389.65,Information Technology,2860536,US8712371033,NASDAQ
PRFT,PERFICIENT INC,Equity,0,28.97,22841,661703.77,661703.77,Information Technology,2442547,US71375U1016,NASDAQ
CWEN,CLEARWAY ENERGY INC CLASS C,Equity,0,14.73,44912,661553.76,661553.76,Utilities,BGJRH57,US18539C2044,New York Stock Exchange Inc.
INSW,INTERNATIONAL SEAWAYS INC,Equity,0,18.9,34973,660989.7,660989.7,Energy,BYX60M4,MHY410531021,New York Stock Exchange Inc.
PRK,PARK NATIONAL CORP,Equity,0,100.99,6524,658858.76,658858.76,Financials,2673251,US7006581075,Nyse Mkt Llc
WVE,WAVE LIFE SCIENCES LTD,Equity,0,46.46,14131,656526.26,656526.26,Health Care,BYZG9R0,SG9999014716,NASDAQ
CEIX,CONSOL ENERGY INC,Equity,0,37.57,17445,655408.65,655408.65,Energy,BF4L070,US20854L1089,New York Stock Exchange Inc.
FG,FGL,Equity,0,8.64,75804,654946.56,654946.56,Financials,BD063H6,KYG3402M1024,New York Stock Exchange Inc.
WRLD,WORLD ACCEPTANCE CORP,Equity,0,115.5,5655,653152.5,653152.5,Financials,2981181,US9814191048,NASDAQ
PLUS,EPLUS,Equity,0,90.2,7239,652957.8,652957.8,Information Technology,2597748,US2942681071,NASDAQ
GBX,GREENBRIER INC,Equity,0,38.21,17060,651862.6,651862.6,Industrials,2387530,US3936571013,New York Stock Exchange Inc.
TVTY,TIVITY HEALTH INC,Equity,0,17.75,36632,650218,650218,Health Care,BD8Q1B8,US88870R1023,NASDAQ
OFIX,ORTHOFIX MEDICAL INC,Equity,0,56.19,11551,649050.69,649050.69,Health Care,BGGJFT6,US68752M1080,NASDAQ
LTRPA,LIBERTY TRIPADVISOR HOLDINGS INC S,Equity,0,14.3,45331,648233.3,648233.3,Communication,BQ5BPM6,US5314651028,NASDAQ
USNA,USANA HEALTH SCIENCES INC,Equity,0,91.31,7095,647844.45,647844.45,Consumer Staples,2267698,US90328M1071,New York Stock Exchange Inc.
SCSC,SCANSOURCE INC,Equity,0,37.75,17152,647488,647488,Information Technology,2767756,US8060371072,NASDAQ
MOD,MODINE MANUFACTURING,Equity,0,14.31,45144,646010.64,646010.64,Consumer Discretionary,2598354,US6078281002,New York Stock Exchange Inc.
GOLF,ACUSHNET HOLDINGS CORP,Equity,0,23.96,26945,645602.2,645602.2,Consumer Discretionary,BD3WG50,US0050981085,New York Stock Exchange Inc.
REGI,RENEWABLE ENERGY INC,Equity,0,23.39,27533,643996.87,643996.87,Energy,B7577T2,US75972A3014,NASDAQ
PACB,PACIFIC BIOSCIENCES OF CALIFORNIA,Equity,0,7.35,87418,642522.3,642522.3,Health Care,B4N8MH9,US69404D1081,NASDAQ
BATRK,LIBERTY MEDIA LIBERTY BRAVES CORP,Equity,0,28.45,22509,640381.05,640381.05,Communication,BD72H64,US5312298889,NASDAQ
BCC,BOISE CASCADE,Equity,0,27.49,23273,639774.77,639774.77,Materials,B9BP4R1,US09739D1000,New York Stock Exchange Inc.
MIK,MICHAELS COMPANIES INC,Equity,0,11.79,53870,635127.3,635127.3,Consumer Discretionary,BNG83R6,US59408Q1067,NASDAQ
TOWR,TOWER INTERNATIONAL INC,Equity,0,22.88,27747,634851.36,634851.36,Consumer Discretionary,B4L16D4,US8918261095,New York Stock Exchange Inc.
CDE,COEUR MINING INC,Equity,0,4.64,136605,633847.2,633847.2,Materials,2208136,US1921085049,New York Stock Exchange Inc.
COKE,COCA COLA CONSOLIDATED INC,Equity,0,258.54,2450,633423,633423,Consumer Staples,2206721,US1910981026,NASDAQ
VVI,VIAD CORP,Equity,0,53.97,11732,633176.04,633176.04,Industrials,B01KGF5,US92552R4065,New York Stock Exchange Inc.
STAA,STAAR SURGICAL,Equity,0,36.33,17426,633086.58,633086.58,Health Care,2836292,US8523123052,NASDAQ
APOG,APOGEE ENTERPRISES INC,Equity,0,36.1,17452,630017.2,630017.2,Industrials,2046176,US0375981091,NASDAQ
LGIH,LGI HOMES INC,Equity,0,57.13,10983,627458.79,627458.79,Consumer Discretionary,BG3G1B4,US50187T1060,NASDAQ
OPK,OPKO HEALTH INC,Equity,0,2.52,248232,625544.64,625544.64,Health Care,2115902,US68375N1037,NASDAQ
BANF,BANCFIRST CORP,Equity,0,55.86,11156,623174.16,623174.16,Financials,2078782,US05945F1030,NASDAQ
VRRM,VERRA MOBILITY CORP CLASS A,Equity,0,10.91,56921,621008.11,621008.11,Information Technology,BFXX5X8,US92511U1025,NASDAQ
GTT,GTT COMMUNICATIONS INC,Equity,0,33.4,18576,620438.4,620438.4,Information Technology,BHB2F53,US3623931009,New York Stock Exchange Inc.
NBHC,NATIONAL BANK HOLDINGS CORP CLASS,Equity,0,35.05,17619,617545.95,617545.95,Financials,B888DV3,US6337071046,New York Stock Exchange Inc.
CSWI,CSW INDUSTRIALS INC,Equity,0,57.19,10756,615135.64,615135.64,Industrials,BYQD1J6,US1264021064,NASDAQ
TRHC,TABULA RASA HEALTHCARE INC,Equity,0,58.91,10435,614725.85,614725.85,Health Care,BYQBFS7,US8733791011,NASDAQ
EGOV,NIC INC,Equity,0,17.28,35572,614684.16,614684.16,Information Technology,2438126,US62914B1008,NASDAQ
MTSC,MTS SYSTEMS CORP,Equity,0,54.51,11268,614218.68,614218.68,Information Technology,2608985,US5537771033,NASDAQ
CRAY,CRAY INC,Equity,0,25.8,23788,613730.4,613730.4,Information Technology,B16NWY7,US2252233042,NASDAQ
HURN,HURON CONSULTING GROUP INC,Equity,0,50.18,12225,613450.5,613450.5,Industrials,B018V76,US4474621020,NASDAQ
ILPT,INDUSTRIAL LOGISTICS PROPERTIES TR,Equity,0,20.29,30159,611926.11,611926.11,Real Estate,BFFK7S6,US4562371066,NASDAQ
MNR,MONMOUTH REAL ESTATE INVESTMENT RE,Equity,0,13.23,45949,607905.27,607905.27,Real Estate,2504072,US6097201072,New York Stock Exchange Inc.
TELL,TELLURIAN INC,Equity,0,9.78,62127,607602.06,607602.06,Energy,BD3DWD3,US87968A1043,NASDAQ
CBPX,CONTINENTAL BUILDING PRODUCTS INC,Equity,0,25.38,23929,607318.02,607318.02,Industrials,BJBQ1S4,US2111711030,New York Stock Exchange Inc.
EXTN,EXTERRAN CORP,Equity,0,18.3,33120,606096,606096,Energy,BYMC5T5,US30227H1068,New York Stock Exchange Inc.
KFRC,KFORCE INC,Equity,0,35.95,16704,600508.8,600508.8,Industrials,2746982,US4937321010,NASDAQ
BABY,NATUS MEDICAL INC,Equity,0,27.02,22210,600114.2,600114.2,Health Care,2771133,US6390501038,NASDAQ
LAUR,LAUREATE EDUCATION INC CLASS A,Equity,0,15.25,39331,599797.75,599797.75,Consumer Discretionary,BYMYT66,US5186132032,NASDAQ
KRA,KRATON CORP,Equity,0,33.08,18045,596928.6,596928.6,Materials,B547X79,US50077C1062,New York Stock Exchange Inc.
RFP,RESOLUTE FOREST PRODUCTS INC,Equity,0,7.96,74874,595997.04,595997.04,Materials,B87SJM7,US76117W1099,New York Stock Exchange Inc.
AXGN,AXOGEN INC,Equity,0,21.5,27684,595206,595206,Health Care,B7254K9,US05463X1063,NASDAQ
WMS,ADVANCED DRAINAGE SYSTEMS INC,Equity,0,26.08,22786,594258.88,594258.88,Industrials,BP7RS59,US00790R1041,New York Stock Exchange Inc.
SMPL,THE SIMPLY GOOD FOODS COMPANY,Equity,0,20.38,29143,593934.34,593934.34,Consumer Staples,BF27XF9,US82900L1026,NASDAQ
CBZ,CBIZ INC,Equity,0,20.05,29532,592116.6,592116.6,Industrials,2730781,US1248051021,New York Stock Exchange Inc.
WGO,WINNEBAGO INDUSTRIES INC,Equity,0,31.26,18910,591126.6,591126.6,Consumer Discretionary,2972721,US9746371007,New York Stock Exchange Inc.
FCF,FIRST COMMONWEALTH FINANCIAL CORP,Equity,0,13.52,43630,589877.6,589877.6,Financials,2351546,US3198291078,New York Stock Exchange Inc.
TGI,TRIUMPH GROUP INC,Equity,0,21.02,28039,589379.78,589379.78,Industrials,2893071,US8968181011,New York Stock Exchange Inc.
PVTL,PIVOTAL SOFTWARE INC CLASS A,Equity,0,19.76,29775,588354,588354,Information Technology,BZ197M1,US72582H1077,New York Stock Exchange Inc.
ANDE,ANDERSONS INC,Equity,0,34.35,17050,585667.5,585667.5,Consumer Staples,2274922,US0341641035,NASDAQ
NCI,NAVIGANT CONSULTING INC,Equity,0,20.15,28992,584188.8,584188.8,Industrials,2564797,US63935N1072,New York Stock Exchange Inc.
TR,TOOTSIE ROLL INDUSTRIES INC,Equity,0,36.28,16086,583600.08,583600.08,Consumer Staples,2896809,US8905161076,New York Stock Exchange Inc.
CRC,CALIFORNIA RESOURCES CORP,Equity,0,25.05,23283,583239.15,583239.15,Energy,BZBY210,US13057Q2066,New York Stock Exchange Inc.
JOE,ST JOE,Equity,0,15.97,36497,582857.09,582857.09,Real Estate,2768663,US7901481009,New York Stock Exchange Inc.
OMER,OMEROS CORP,Equity,0,16.7,34901,582846.7,582846.7,Health Care,B4NB858,US6821431029,NASDAQ
AMKR,AMKOR TECHNOLOGY INC,Equity,0,8.69,67009,582308.21,582308.21,Information Technology,2242929,US0316521006,NASDAQ
SRCI,SRC ENERGY INC,Equity,0,5.18,111969,579999.42,579999.42,Energy,BD8ZX20,US78470V1089,Nyse Mkt Llc
ANGI,ANGI HOMESERVICES INC CLASS A,Equity,0,15.97,36295,579631.15,579631.15,Communication,BF4VWH4,US00183L1026,NASDAQ
FIZZ,NATIONAL BEVERAGE CORP,Equity,0,59.98,9650,578807,578807,Consumer Staples,2638625,US6350171061,NASDAQ
LNN,LINDSAY CORP,Equity,0,95.73,6037,577922.01,577922.01,Industrials,2516613,US5355551061,New York Stock Exchange Inc.
ACCO,ACCO BRANDS CORP,Equity,0,8.94,64294,574788.36,574788.36,Industrials,B0G7SZ5,US00081T1088,New York Stock Exchange Inc.
GCO,GENESCO INC,Equity,0,42.6,13424,571862.4,571862.4,Consumer Discretionary,2367101,US3715321028,New York Stock Exchange Inc.
UVE,UNIVERSAL INSURANCE HOLDINGS INC,Equity,0,32.15,17783,571723.45,571723.45,Financials,2912374,US91359V1070,New York Stock Exchange Inc.
RUTH,RUTHS HOSPITALITY GROUP INC,Equity,0,25.41,22478,571165.98,571165.98,Consumer Discretionary,B0G4KC7,US7833321091,NASDAQ
DO,DIAMOND OFFSHORE DRILLING INC,Equity,0,11.15,51123,570021.45,570021.45,Energy,2261021,US25271C1027,New York Stock Exchange Inc.
TXMD,THERAPEUTICSMD INC,Equity,0,5.53,103060,569921.8,569921.8,Health Care,B6WXT12,US88338N1072,NASDAQ
DNR,DENBURY RESOURCES INC,Equity,0,1.85,306985,567922.25,567922.25,Energy,2418474,US2479162081,New York Stock Exchange Inc.
WK,WORKIVA INC CLASS A,Equity,0,48.38,11736,567787.68,567787.68,Information Technology,BSS6HY8,US98139A1051,New York Stock Exchange Inc.
FSCT,FORESCOUT TECHNOLOGIES INC,Equity,0,44.32,12802,567384.64,567384.64,Information Technology,BF4W5T0,US34553D1019,NASDAQ
ALDR,ALDER BIOPHARMACEUTICALS INC,Equity,0,13.71,41357,567004.47,567004.47,Health Care,BLZHCS4,US0143391052,NASDAQ
FDP,FRESH DEL MONTE PRODUCE INC,Equity,0,28.05,20204,566722.2,566722.2,Consumer Staples,2118707,KYG367381053,New York Stock Exchange Inc.
CDXS,CODEXIS INC,Equity,0,20.82,27210,566512.2,566512.2,Health Care,B5LL2C2,US1920051067,NASDAQ
RMBS,RAMBUS INC,Equity,0,10.81,52315,565525.15,565525.15,Information Technology,2721967,US7509171069,NASDAQ
CTS,CTS CORP,Equity,0,30.96,18208,563719.68,563719.68,Information Technology,2239244,US1265011056,New York Stock Exchange Inc.
OCFC,OCEANFIRST FINANCIAL CORP,Equity,0,25.26,22299,563272.74,563272.74,Financials,2125901,US6752341080,NASDAQ
PHX,PANHANDLE OIL AND GAS INC CLASS A,Equity,0,16.29,34534,562558.86,562558.86,Energy,2416382,US6984771062,New York Stock Exchange Inc.
FOSL,FOSSIL GROUP INC,Equity,0,15.3,36680,561204,561204,Consumer Discretionary,BBGT609,US34988V1061,NASDAQ
XENT,INTERSECT ENT INC,Equity,0,33.64,16680,561115.2,561115.2,Health Care,BP7RS48,US46071F1030,NASDAQ
TBI,TRUEBLUE INC,Equity,0,23.39,23976,560798.64,560798.64,Industrials,2519849,US89785X1019,New York Stock Exchange Inc.
AMC,AMC ENTERTAINMENT HOLDINGS INC CLA,Equity,0,15,37255,558825,558825,Communication,BH4HLL3,US00165C1045,New York Stock Exchange Inc.
TILE,INTERFACE INC,Equity,0,16.23,34371,557841.33,557841.33,Industrials,B86V808,US4586653044,NASDAQ
AKS,AK STEEL HOLDING CORP,Equity,0,2.75,202767,557609.25,557609.25,Materials,2067735,US0015471081,New York Stock Exchange Inc.
APTS,PREFERRED APARTMENT COMMUNITIES RE,Equity,0,15.81,35248,557270.88,557270.88,Real Estate,B50XT95,US74039L1035,New York Stock Exchange Inc.
WNC,WABASH NATIONAL CORP,Equity,0,13.74,40523,556786.02,556786.02,Industrials,2932048,US9295661071,New York Stock Exchange Inc.
MCRN,MILACRON HOLDINGS CORP,Equity,0,13.34,41723,556584.82,556584.82,Industrials,BYMWL31,US59870L1061,New York Stock Exchange Inc.
KAI,KADANT INC,Equity,0,89.76,6162,553101.12,553101.12,Industrials,2769978,US48282T1043,New York Stock Exchange Inc.
DERM,DERMIRA INC,Equity,0,12.61,43856,553024.16,553024.16,Health Care,BQZJ3G0,US24983L1044,NASDAQ
AIMT,AIMMUNE THERAPEUTICS INC,Equity,0,22.4,24681,552854.4,552854.4,Health Care,BYVDTK8,US00900T1079,NASDAQ
ARCB,ARCBEST CORP,Equity,0,33.34,16572,552510.48,552510.48,Industrials,BLTFST7,US03937C1053,NASDAQ
MGPI,MGP INGREDIENTS INC,Equity,0,76.78,7185,551664.3,551664.3,Consumer Staples,B6ZJTH3,US55303J1060,NASDAQ
SBSI,SOUTHSIDE BANCSHARES INC,Equity,0,34.69,15902,551640.38,551640.38,Financials,2485876,US84470P1093,NASDAQ
WASH,WASHINGTON TRUST BANCORP INC,Equity,0,51.31,10691,548555.21,548555.21,Financials,2942025,US9406101082,NASDAQ
TERP,TERRAFORM POWER INC CLASS A,Equity,0,13.17,41646,548477.82,548477.82,Utilities,BYZ1PN3,US88104R2094,NASDAQ
FARO,FARO TECHNOLOGIES INC,Equity,0,48.06,11390,547403.4,547403.4,Information Technology,2106661,US3116421021,NASDAQ
ASIX,ADVANSIX INC,Equity,0,30.42,17936,545613.12,545613.12,Materials,BYMMZL7,US00773T1016,New York Stock Exchange Inc.
OFG,OFG BANCORP,Equity,0,20.25,26939,545514.75,545514.75,Financials,B87LKR8,PR67103X1020,New York Stock Exchange Inc.
UNT,UNIT CORP,Equity,0,15,36264,543960,543960,Energy,2925833,US9092181091,New York Stock Exchange Inc.
SSTK,SHUTTERSTOCK INC,Equity,0,46.46,11666,542002.36,542002.36,Consumer Discretionary,B7ZR219,US8256901005,New York Stock Exchange Inc.
PAHC,PHIBRO ANIMAL HEALTH CORP CLASS A,Equity,0,32.07,16899,541950.93,541950.93,Health Care,BL95N25,US71742Q1067,NASDAQ
VCRA,VOCERA COMMUNICATIONS INC,Equity,0,32.75,16515,540866.25,540866.25,Health Care,B76LYJ2,US92857F1075,New York Stock Exchange Inc.
TRTX,TPG RE FINANCE TRUST INC,Equity,0,19.91,27098,539521.18,539521.18,Financials,BF2F1Q0,US87266M1071,New York Stock Exchange Inc.
SPTN,SPARTANNASH,Equity,0,16.37,32838,537558.06,537558.06,Consumer Staples,BN40158,US8472151005,NASDAQ
LABL,MULTI COLOR CORP,Equity,0,50.02,10733,536864.66,536864.66,Industrials,2609858,US6253831043,NASDAQ
BRSS,GLOBAL BRASS AND COPPER HOLDINGS I,Equity,0,32.94,16276,536131.44,536131.44,Industrials,B986ZR4,US37953G1031,New York Stock Exchange Inc.
